,Folio,Ini_Date,End_Date,Op_Type,Comment,Comment Val,Units,Spot,TP,SL,Close_P,Close_Reason,Status,Margin
309,Folio,2017-06-21 03:00,2017-06-21 06:10:00+00:00,Sell,STO,89,1000,18.23111,18.21811,18.23761,18.21769,TP,Closed,0.013419999999999987
308,Folio,2017-06-21 03:05,2017-06-21 06:10:00+00:00,Sell,STO,85,1000,18.2315,18.2185,18.238,18.21769,TP,Closed,0.013809999999999434
307,Folio,2017-06-21 03:15,2017-06-21 06:10:00+00:00,Sell,STO,92,1000,18.23116,18.21916,18.23716,18.21769,TP,Closed,0.013469999999998095
306,Folio,2017-06-21 03:20,2017-06-21 06:10:00+00:00,Sell,STO,90,1000,18.23292,18.21892,18.23992,18.21769,TP,Closed,0.015229999999998967
305,Folio,2017-06-21 03:25,2017-06-21 04:50:00+00:00,Sell,STO,86,1000,18.22921,18.216209999999997,18.235709999999997,18.23669,SL,Closed,-0.007480000000001041
304,Folio,2017-06-21 03:30,2017-06-21 04:40:00+00:00,Sell,STO,89,1000,18.22768,18.21368,18.23468,18.2349,SL,Closed,-0.007220000000000226
303,Folio,2017-06-21 03:35,2017-06-21 04:40:00+00:00,Sell,STO,85,1000,18.22772,18.21572,18.23372,18.2349,SL,Closed,-0.007179999999998188
302,Folio,2017-06-21 03:50,2017-06-21 04:30:00+00:00,Sell,STO,89,1000,18.2259,18.212899999999998,18.2324,18.23358,SL,Closed,-0.007680000000000575
301,Folio,2017-06-21 04:00,2017-06-21 04:25:00+00:00,Sell,STO,86,1000,18.22362,18.21062,18.23012,18.23238,SL,Closed,-0.008759999999998769
300,Folio,2017-06-21 04:05,2017-06-21 04:25:00+00:00,Sell,STO,90,1000,18.2236,18.2106,18.2301,18.23238,SL,Closed,-0.008779999999998012
299,Folio,2017-06-21 04:10,2017-06-21 04:25:00+00:00,Sell,STO,89,1000,18.22344,18.21144,18.22944,18.23238,SL,Closed,-0.00893999999999906
298,Folio,2017-06-21 04:20,2017-06-21 04:30:00+00:00,Sell,STO,87,1000,18.22542,18.21142,18.23242,18.23358,SL,Closed,-0.008160000000000167
297,Folio,2017-06-21 04:25,2017-06-21 06:10:00+00:00,Sell,STO,93,1000,18.23238,18.22038,18.23838,18.21769,TP,Closed,0.014689999999998093
296,Folio,2017-06-21 04:30,2017-06-21 06:10:00+00:00,Sell,STO,88,1000,18.23358,18.22158,18.23958,18.21769,TP,Closed,0.01588999999999885
295,Folio,2017-06-21 04:40,2017-06-21 06:10:00+00:00,Sell,STO,89,1000,18.2349,18.221899999999998,18.2414,18.21769,TP,Closed,0.017209999999998615
294,Folio,2017-06-21 04:45,2017-06-21 06:10:00+00:00,Sell,STO,94,1000,18.23501,18.22101,18.24201,18.21769,TP,Closed,0.017319999999998004
293,Folio,2017-06-21 04:50,2017-06-21 05:20:00+00:00,Sell,STO,86,1000,18.23669,18.223689999999998,18.24319,18.2231,TP,Closed,0.013590000000000657
292,Folio,2017-06-21 04:55,2017-06-21 06:15:00+00:00,Sell,STO,89,1000,18.22848,18.214480000000002,18.235480000000003,18.21364,TP,Closed,0.01483999999999952
291,Folio,2017-06-21 05:00,2017-06-21 06:15:00+00:00,Sell,STO,91,1000,18.22684,18.21484,18.23284,18.21364,TP,Closed,0.013199999999997658
290,Folio,2017-06-21 05:05,2017-06-21 06:15:00+00:00,Sell,STO,90,1000,18.22697,18.21397,18.23347,18.21364,TP,Closed,0.013329999999999842
289,Folio,2017-06-21 05:15,2017-06-21 06:20:00+00:00,Sell,STO,87,1000,18.227120000000006,18.213120000000007,18.234120000000008,18.20564,TP,Closed,0.021480000000007493
288,Folio,2017-06-21 05:40,2017-06-21 05:55:00+00:00,Sell,STO,91,1000,18.22644,18.21444,18.23244,18.23265,SL,Closed,-0.006209999999999383
287,Folio,2017-06-21 05:50,2017-06-21 06:10:00+00:00,Sell,STO,85,1000,18.23082,18.21782,18.23732,18.21769,TP,Closed,0.013130000000000308
286,Folio,2017-06-21 05:55,2017-06-21 06:10:00+00:00,Sell,STO,86,1000,18.23265,18.21865,18.23965,18.21769,TP,Closed,0.01495999999999853
285,Folio,2017-06-21 06:40,2017-06-21 07:05:00+00:00,Buy,RSI,35,1000,18.19534,18.207340000000002,18.18934,18.20932,TP,Closed,0.013980000000000103
284,Folio,2017-06-21 06:55,2017-06-21 07:05:00+00:00,Buy,RSI,33,1000,18.1917,18.204700000000003,18.185200000000002,18.20932,TP,Closed,0.017620000000000857
283,Folio,2017-06-21 07:25,2017-06-21 07:40:00+00:00,Sell,STO,91,1000,18.24471,18.230710000000002,18.251710000000003,18.22956,TP,Closed,0.015150000000001995
282,Folio,2017-06-21 07:30,2017-06-21 07:40:00+00:00,Sell,STO,93,1000,18.24694,18.233939999999997,18.253439999999998,18.22956,TP,Closed,0.017379999999999285
281,Folio,2017-06-21 07:35,2017-06-21 08:10:00+00:00,Sell,STO,86,1000,18.23422,18.22122,18.24072,18.24382,SL,Closed,-0.009599999999998943
280,Folio,2017-06-21 07:50,2017-06-21 08:00:00+00:00,Sell,STO,85,1000,18.23044,18.21844,18.23644,18.23733,SL,Closed,-0.006889999999998508
279,Folio,2017-06-21 08:05,2017-06-21 08:10:00+00:00,Sell,STO,90,1000,18.23536,18.22336,18.24136,18.24382,SL,Closed,-0.008459999999999468
278,Folio,2017-06-21 08:10,2017-06-21 09:10:00+00:00,Sell,STO,90,1000,18.24382,18.230819999999998,18.25032,18.25274,SL,Closed,-0.008919999999999817
277,Folio,2017-06-21 08:15,2017-06-21 09:10:00+00:00,Sell,STO,90,1000,18.24265,18.22965,18.24915,18.25274,SL,Closed,-0.010089999999998156
276,Folio,2017-06-21 08:20,2017-06-21 08:25:00+00:00,Sell,STO,89,1000,18.23445,18.221449999999997,18.240949999999998,18.24293,SL,Closed,-0.008480000000002264
275,Folio,2017-06-21 08:25,2017-06-21 09:10:00+00:00,Sell,STO,86,1000,18.24293,18.23093,18.24893,18.25274,SL,Closed,-0.009809999999998098
274,Folio,2017-06-21 08:30,2017-06-21 09:10:00+00:00,Sell,STO,92,1000,18.24217,18.22917,18.24867,18.25274,SL,Closed,-0.010569999999997748
273,Folio,2017-06-21 08:35,2017-06-21 08:50:00+00:00,Sell,STO,89,1000,18.23466,18.22266,18.240660000000002,18.24753,SL,Closed,-0.012869999999999493
272,Folio,2017-06-21 08:40,2017-06-21 08:50:00+00:00,Sell,STO,89,1000,18.23742,18.22442,18.24392,18.24753,SL,Closed,-0.010110000000000952
271,Folio,2017-06-21 08:45,2017-06-21 08:50:00+00:00,Sell,STO,93,1000,18.239320000000006,18.227320000000006,18.245320000000007,18.24753,SL,Closed,-0.008209999999994722
270,Folio,2017-06-21 08:50,2017-06-21 09:15:00+00:00,Sell,STO,85,1000,18.24753,18.23553,18.25353,18.25534,SL,Closed,-0.0078099999999992065
269,Folio,2017-06-21 08:55,2017-06-21 09:15:00+00:00,Sell,STO,90,1000,18.2476,18.234599999999997,18.254099999999998,18.25534,SL,Closed,-0.0077400000000018565
268,Folio,2017-06-21 09:00,2017-06-21 09:15:00+00:00,Sell,STO,90,1000,18.24664,18.233639999999998,18.25314,18.25534,SL,Closed,-0.00870000000000104
267,Folio,2017-06-21 09:05,2017-06-21 09:15:00+00:00,Sell,STO,89,1000,18.24624,18.23224,18.25324,18.25534,SL,Closed,-0.009100000000000108
266,Folio,2017-06-21 09:10,2017-06-21 09:35:00+00:00,Sell,STO,86,1000,18.25274,18.239739999999998,18.25924,18.26418,SL,Closed,-0.011440000000000339
265,Folio,2017-06-21 09:15,2017-06-21 09:35:00+00:00,Sell,STO,87,1000,18.25534,18.24234,18.26184,18.26418,SL,Closed,-0.008839999999999293
264,Folio,2017-06-21 09:20,2017-06-21 09:35:00+00:00,Sell,STO,92,1000,18.25222,18.238220000000002,18.259220000000003,18.26418,SL,Closed,-0.011959999999998416
263,Folio,2017-06-21 09:25,2017-06-21 09:30:00+00:00,Sell,STO,88,1000,18.24882,18.236819999999998,18.25482,18.25574,SL,Closed,-0.006920000000000925
262,Folio,2017-06-21 09:30,2017-06-21 09:35:00+00:00,Sell,STO,91,1000,18.25574,18.242739999999998,18.26224,18.26418,SL,Closed,-0.008440000000000225
261,Folio,2017-06-21 09:35,2017-06-21 09:45:00+00:00,Sell,STO,91,1000,18.26418,18.25218,18.27018,18.27112,SL,Closed,-0.006940000000000168
260,Folio,2017-06-21 09:40,2017-06-21 10:25:00+00:00,Sell,STO,91,1000,18.2685,18.2545,18.2755,18.25307,TP,Closed,0.0154299999999985
259,Folio,2017-06-21 09:45,2017-06-21 10:25:00+00:00,Sell,STO,94,1000,18.27112,18.25912,18.27712,18.25307,TP,Closed,0.01804999999999879
258,Folio,2017-06-21 09:50,2017-06-21 10:10:00+00:00,Sell,STO,89,1000,18.26576,18.25276,18.27226,18.27426,SL,Closed,-0.008500000000001506
257,Folio,2017-06-21 09:55,2017-06-21 10:05:00+00:00,Sell,STO,90,1000,18.26184,18.248839999999998,18.26834,18.27165,SL,Closed,-0.00981000000000165
256,Folio,2017-06-21 10:00,2017-06-21 10:10:00+00:00,Sell,STO,91,1000,18.26662,18.25462,18.27262,18.27426,SL,Closed,-0.0076400000000020896
255,Folio,2017-06-21 10:05,2017-06-21 10:25:00+00:00,Sell,STO,89,1000,18.27165,18.25865,18.27815,18.25307,TP,Closed,0.01858000000000004
254,Folio,2017-06-21 10:10,2017-06-21 10:25:00+00:00,Sell,STO,93,1000,18.27426,18.260260000000002,18.281260000000003,18.25307,TP,Closed,0.02119000000000071
253,Folio,2017-06-21 10:15,2017-06-21 10:25:00+00:00,Sell,STO,92,1000,18.27174,18.25974,18.27774,18.25307,TP,Closed,0.018670000000000186
252,Folio,2017-06-21 10:20,2017-06-21 10:25:00+00:00,Sell,STO,88,1000,18.27086,18.257859999999997,18.277359999999998,18.25307,TP,Closed,0.017789999999997974
251,Folio,2017-06-21 11:05,2017-06-21 11:20:00+00:00,Buy,BBL,0,1000,18.18346,18.196460000000002,18.17696,18.20178,TP,Closed,0.018319999999999226
250,Folio,2017-06-21 11:10,2017-06-21 11:20:00+00:00,Buy,BBL,0,1000,18.18307,18.196070000000002,18.17657,18.20178,TP,Closed,0.018709999999998672
249,Folio,2017-06-21 11:35,2017-06-21 11:40:00+00:00,Buy,BBL,0,1000,18.187,18.200000000000003,18.180500000000002,18.1744,SL,Closed,-0.012600000000002609
248,Folio,2017-06-21 11:40,2017-06-21 12:00:00+00:00,Buy,STO,15,1000,18.1744,18.1874,18.1679,18.15714,SL,Closed,-0.017260000000000275
247,Folio,2017-06-21 11:45,2017-06-21 12:00:00+00:00,Buy,BBL,0,1000,18.17796,18.18996,18.17196,18.15714,SL,Closed,-0.020820000000000505
246,Folio,2017-06-21 11:50,2017-06-21 12:00:00+00:00,Buy,STO,13,1000,18.17834,18.19034,18.17234,18.15714,SL,Closed,-0.02120000000000033
245,Folio,2017-06-21 11:55,2017-06-21 12:00:00+00:00,Buy,BBL,0,1000,18.18352,18.196520000000003,18.177020000000002,18.15714,SL,Closed,-0.02638000000000318
244,Folio,2017-06-21 12:00,2017-06-21 12:10:00+00:00,Buy,STO,15,1000,18.15714,18.16914,18.151139999999998,18.17006,TP,Closed,0.012920000000001153
243,Folio,2017-06-21 12:05,2017-06-21 12:10:00+00:00,Buy,STO,12,1000,18.15341,18.16541,18.14741,18.17006,TP,Closed,0.0166499999999985
242,Folio,2017-06-21 12:10,2017-06-21 12:20:00+00:00,Buy,BBL,0,1000,18.17006,18.18306,18.16356,18.15456,SL,Closed,-0.015499999999999403
241,Folio,2017-06-21 12:15,2017-06-21 12:20:00+00:00,Buy,BBL,0,1000,18.166220000000006,18.179220000000008,18.159720000000007,18.15456,SL,Closed,-0.011660000000006221
240,Folio,2017-06-21 12:20,2017-06-21 12:25:00+00:00,Buy,STO,6,1000,18.15456,18.16756,18.14806,18.14327,SL,Closed,-0.011289999999998912
239,Folio,2017-06-21 12:25,2017-06-21 12:50:00+00:00,Buy,STO,12,1000,18.14327,18.156270000000003,18.136770000000002,18.12832,SL,Closed,-0.014950000000002461
238,Folio,2017-06-21 12:30,2017-06-21 12:50:00+00:00,Buy,STO,14,1000,18.14595,18.15895,18.13945,18.12832,SL,Closed,-0.01763000000000048
237,Folio,2017-06-21 12:35,2017-06-21 12:50:00+00:00,Buy,STO,12,1000,18.14313,18.15613,18.13663,18.12832,SL,Closed,-0.014810000000000656
236,Folio,2017-06-21 12:40,2017-06-21 12:50:00+00:00,Buy,STO,15,1000,18.14541,18.15741,18.139409999999998,18.12832,SL,Closed,-0.017089999999999606
235,Folio,2017-06-21 12:45,2017-06-21 12:50:00+00:00,Buy,BBL,0,1000,18.14051,18.15451,18.133509999999998,18.12832,SL,Closed,-0.012190000000000367
234,Folio,2017-06-21 12:50,2017-06-21 13:05:00+00:00,Buy,STO,14,1000,18.12832,18.14132,18.12182,18.14239,TP,Closed,0.014070000000000249
233,Folio,2017-06-21 12:55,2017-06-21 13:00:00+00:00,Buy,BBL,0,1000,18.14095,18.15495,18.13395,18.12821,SL,Closed,-0.012740000000000862
232,Folio,2017-06-21 13:00,2017-06-21 13:05:00+00:00,Buy,STO,10,1000,18.12821,18.14121,18.12171,18.14239,TP,Closed,0.014179999999999637
231,Folio,2017-06-21 13:05,2017-06-21 13:15:00+00:00,Buy,BBL,0,1000,18.14239,18.15539,18.13589,18.16022,TP,Closed,0.017830000000000013
230,Folio,2017-06-21 13:10,2017-06-21 13:20:00+00:00,Buy,BBL,0,1000,18.14864,18.16064,18.14264,18.17126,TP,Closed,0.022619999999999862
229,Folio,2017-06-21 14:25,2017-06-21 14:30:00+00:00,Buy,BBL,0,1000,18.1421,18.1541,18.1361,18.12876,SL,Closed,-0.013339999999999463
228,Folio,2017-06-21 14:30,2017-06-21 14:35:00+00:00,Buy,STO,9,1000,18.12876,18.14276,18.12176,18.14889,TP,Closed,0.020130000000001758
227,Folio,2017-06-21 15:05,2017-06-21 15:10:00+00:00,Buy,STO,15,1000,18.14102,18.154020000000003,18.134520000000002,18.15986,TP,Closed,0.018839999999997303
226,Folio,2017-06-21 18:25,2017-06-21 18:35:00+00:00,Sell,RSI,67,1000,18.28376,18.27076,18.29026,18.25891,TP,Closed,0.024850000000000705
225,Folio,2017-06-22 03:45,2017-06-22 04:30:00+00:00,Buy,RSI,34,1000,18.18514,18.198140000000002,18.17864,18.21136,TP,Closed,0.026219999999998578
224,Folio,2017-06-22 04:00,2017-06-22 04:30:00+00:00,Buy,RSI,34,1000,18.18743,18.20043,18.18093,18.21136,TP,Closed,0.023930000000000007
223,Folio,2017-06-22 06:40,2017-06-22 07:00:00+00:00,Buy,BBL,0,1000,18.17588,18.18888,18.16938,18.18934,TP,Closed,0.013460000000002026
222,Folio,2017-06-22 06:45,2017-06-22 07:00:00+00:00,Buy,BBL,0,1000,18.17496,18.188959999999998,18.167959999999997,18.18934,TP,Closed,0.014380000000002724
221,Folio,2017-06-22 06:55,2017-06-22 07:00:00+00:00,Buy,BBL,0,1000,18.17537,18.18737,18.16937,18.18934,TP,Closed,0.013970000000000482
220,Folio,2017-06-22 08:00,2017-06-22 08:10:00+00:00,Buy,BBL,0,1000,18.16916,18.182160000000003,18.162660000000002,18.162,SL,Closed,-0.007160000000002498
219,Folio,2017-06-22 08:05,2017-06-22 08:25:00+00:00,Buy,STO,15,1000,18.16402,18.177020000000002,18.15752,18.15144,SL,Closed,-0.012579999999999814
218,Folio,2017-06-22 08:10,2017-06-22 08:25:00+00:00,Buy,STO,12,1000,18.162,18.175,18.1555,18.15144,SL,Closed,-0.010559999999998126
217,Folio,2017-06-22 08:15,2017-06-22 08:20:00+00:00,Buy,BBL,0,1000,18.16902,18.18302,18.16202,18.15932,SL,Closed,-0.00969999999999871
216,Folio,2017-06-22 08:20,2017-06-22 08:25:00+00:00,Buy,STO,11,1000,18.15932,18.172320000000003,18.152820000000002,18.15144,SL,Closed,-0.00788000000000011
215,Folio,2017-06-22 08:25,2017-06-22 08:30:00+00:00,Buy,STO,6,1000,18.15144,18.164440000000003,18.144940000000002,18.1408,SL,Closed,-0.010640000000002203
214,Folio,2017-06-22 08:30,2017-06-22 08:40:00+00:00,Buy,STO,9,1000,18.1408,18.1538,18.1343,18.16801,TP,Closed,0.02721000000000018
213,Folio,2017-06-22 08:35,2017-06-22 08:40:00+00:00,Buy,STO,10,1000,18.14854,18.16054,18.14254,18.16801,TP,Closed,0.019469999999998322
212,Folio,2017-06-22 09:45,2017-06-22 09:55:00+00:00,Buy,STO,12,1000,18.15171,18.164710000000003,18.145210000000002,18.14239,SL,Closed,-0.009320000000002437
211,Folio,2017-06-22 09:50,2017-06-22 09:55:00+00:00,Buy,STO,14,1000,18.1525,18.1645,18.1465,18.14239,SL,Closed,-0.010110000000000952
210,Folio,2017-06-22 09:55,2017-06-22 10:50:00+00:00,Buy,STO,9,1000,18.14239,18.15539,18.13589,18.16577,TP,Closed,0.023379999999999512
209,Folio,2017-06-22 10:00,2017-06-22 10:15:00+00:00,Buy,BBL,0,1000,18.15325,18.16625,18.14675,18.14382,SL,Closed,-0.009429999999998273
208,Folio,2017-06-22 10:10,2017-06-22 10:50:00+00:00,Buy,STO,15,1000,18.14828,18.16128,18.14178,18.16577,TP,Closed,0.017489999999998673
207,Folio,2017-06-22 10:15,2017-06-22 10:50:00+00:00,Buy,STO,8,1000,18.14382,18.156820000000003,18.137320000000003,18.16577,TP,Closed,0.021949999999996805
206,Folio,2017-06-22 10:20,2017-06-22 10:50:00+00:00,Buy,STO,9,1000,18.14196,18.154960000000003,18.135460000000002,18.16577,TP,Closed,0.023809999999997444
205,Folio,2017-06-22 10:25,2017-06-22 10:50:00+00:00,Buy,STO,13,1000,18.14544,18.15944,18.13844,18.16577,TP,Closed,0.02032999999999774
204,Folio,2017-06-22 10:30,2017-06-22 10:50:00+00:00,Buy,STO,13,1000,18.14956,18.16156,18.14356,18.16577,TP,Closed,0.016209999999997393
203,Folio,2017-06-22 10:35,2017-06-22 10:50:00+00:00,Buy,STO,9,1000,18.14948,18.16348,18.14248,18.16577,TP,Closed,0.016289999999997917
202,Folio,2017-06-22 10:45,2017-06-22 10:50:00+00:00,Buy,STO,14,1000,18.15244,18.16544,18.14594,18.16577,TP,Closed,0.013329999999999842
201,Folio,2017-06-22 15:10,2017-06-22 15:15:00+00:00,Buy,STO,8,1000,18.13924,18.15324,18.13224,18.11334,SL,Closed,-0.025900000000000034
200,Folio,2017-06-22 15:15,2017-06-22 16:15:00+00:00,Buy,STO,11,1000,18.11334,18.12734,18.10634,18.09904,SL,Closed,-0.0143000000000022
199,Folio,2017-06-22 15:20,2017-06-22 16:15:00+00:00,Buy,STO,8,1000,18.11258,18.12458,18.10658,18.09904,SL,Closed,-0.01354000000000255
198,Folio,2017-06-22 15:25,2017-06-22 16:15:00+00:00,Buy,STO,14,1000,18.11118,18.12518,18.10418,18.09904,SL,Closed,-0.01214000000000226
197,Folio,2017-06-22 15:30,2017-06-22 16:15:00+00:00,Buy,STO,10,1000,18.11198,18.12498,18.10548,18.09904,SL,Closed,-0.012940000000000396
196,Folio,2017-06-22 15:35,2017-06-22 16:00:00+00:00,Buy,STO,6,1000,18.10716,18.11916,18.10116,18.12077,TP,Closed,0.0136099999999999
195,Folio,2017-06-22 15:40,2017-06-22 16:00:00+00:00,Buy,STO,12,1000,18.10712,18.12012,18.10062,18.12077,TP,Closed,0.013650000000001938
194,Folio,2017-06-22 15:45,2017-06-22 16:15:00+00:00,Buy,BBL,0,1000,18.11438,18.12838,18.10738,18.09904,SL,Closed,-0.015340000000001908
193,Folio,2017-06-22 15:50,2017-06-22 16:15:00+00:00,Buy,STO,15,1000,18.11067,18.12367,18.10417,18.09904,SL,Closed,-0.011630000000000251
192,Folio,2017-06-22 15:55,2017-06-22 16:15:00+00:00,Buy,BBL,0,1000,18.11617,18.12817,18.11017,18.09904,SL,Closed,-0.017130000000001644
191,Folio,2017-06-22 16:00,2017-06-22 16:05:00+00:00,Buy,STO,13,1000,18.12077,18.13277,18.11477,18.11126,SL,Closed,-0.009509999999998797
190,Folio,2017-06-22 16:05,2017-06-22 16:15:00+00:00,Buy,STO,11,1000,18.11126,18.123260000000002,18.10526,18.09904,SL,Closed,-0.012220000000002784
189,Folio,2017-06-22 16:10,2017-06-22 16:15:00+00:00,Buy,STO,12,1000,18.11033,18.123330000000003,18.103830000000002,18.09904,SL,Closed,-0.011290000000002465
188,Folio,2017-06-22 16:15,2017-06-22 16:30:00+00:00,Buy,STO,11,1000,18.09904,18.11204,18.09254,18.09032,SL,Closed,-0.008720000000000283
187,Folio,2017-06-22 16:20,2017-06-22 17:05:00+00:00,Buy,STO,6,1000,18.09646,18.11046,18.08946,18.11426,TP,Closed,0.017800000000001148
186,Folio,2017-06-22 16:25,2017-06-22 16:40:00+00:00,Buy,STO,9,1000,18.09322,18.10622,18.08672,18.11035,TP,Closed,0.017130000000001644
185,Folio,2017-06-22 16:30,2017-06-22 16:35:00+00:00,Buy,STO,15,1000,18.09032,18.10332,18.08382,18.10613,TP,Closed,0.015810000000001878
184,Folio,2017-06-22 16:35,2017-06-22 17:10:00+00:00,Buy,BBL,0,1000,18.10613,18.119130000000002,18.09963,18.11932,TP,Closed,0.013189999999998037
183,Folio,2017-06-22 16:45,2017-06-22 17:05:00+00:00,Buy,STO,14,1000,18.1001,18.1141,18.0931,18.11426,TP,Closed,0.014160000000000394
182,Folio,2017-06-22 16:50,2017-06-22 17:10:00+00:00,Buy,STO,13,1000,18.10344,18.11544,18.09744,18.11932,TP,Closed,0.015879999999999228
181,Folio,2017-06-22 17:55,2017-06-22 18:00:00+00:00,Buy,STO,15,1000,18.09289,18.10489,18.08689,18.0713,SL,Closed,-0.021589999999999776
180,Folio,2017-06-22 18:00,2017-06-22 18:10:00+00:00,Buy,STO,11,1000,18.0713,18.0833,18.0653,18.05958,SL,Closed,-0.011720000000000397
179,Folio,2017-06-22 18:05,2017-06-22 18:10:00+00:00,Buy,STO,8,1000,18.06842,18.08242,18.06142,18.05958,SL,Closed,-0.008839999999999293
178,Folio,2017-06-22 18:10,2017-06-22 18:15:00+00:00,Buy,STO,8,1000,18.05958,18.072580000000002,18.05308,18.03446,SL,Closed,-0.02512000000000114
177,Folio,2017-06-22 18:15,2017-06-22 18:25:00+00:00,Buy,RSI,28,1000,18.03446,18.04646,18.02846,18.05078,TP,Closed,0.016320000000000334
176,Folio,2017-06-22 18:20,2017-06-22 18:40:00+00:00,Buy,STO,15,1000,18.03795,18.05095,18.03145,18.05136,TP,Closed,0.013410000000000366
175,Folio,2017-06-22 18:25,2017-06-22 18:45:00+00:00,Buy,BBL,0,1000,18.05078,18.06378,18.04428,18.06606,TP,Closed,0.015280000000000626
174,Folio,2017-06-22 18:30,2017-06-22 18:45:00+00:00,Buy,STO,9,1000,18.04778,18.05978,18.04178,18.06606,TP,Closed,0.01828000000000074
173,Folio,2017-06-22 18:35,2017-06-22 18:45:00+00:00,Buy,STO,15,1000,18.04682,18.05882,18.04082,18.06606,TP,Closed,0.019239999999999924
172,Folio,2017-06-22 18:40,2017-06-22 18:45:00+00:00,Buy,BBL,0,1000,18.05136,18.06436,18.04486,18.06606,TP,Closed,0.014700000000001268
171,Folio,2017-06-22 18:45,2017-06-22 18:55:00+00:00,Buy,BBL,0,1000,18.06606,18.07806,18.06006,18.08314,TP,Closed,0.017079999999999984
170,Folio,2017-06-23 06:55,2017-06-23 07:15:00+00:00,Buy,RSI,31,1000,18.075,18.087,18.069,18.09136,TP,Closed,0.016360000000002373
169,Folio,2017-06-23 07:00,2017-06-23 07:15:00+00:00,Buy,RSI,34,1000,18.07686,18.08986,18.07036,18.09136,TP,Closed,0.014500000000001734
168,Folio,2017-06-23 07:10,2017-06-23 07:25:00+00:00,Buy,BBL,0,1000,18.08085,18.09485,18.07385,18.09742,TP,Closed,0.016569999999997975
167,Folio,2017-06-23 07:45,2017-06-23 08:10:00+00:00,Buy,BBL,0,1000,18.07677,18.08977,18.07027,18.05897,SL,Closed,-0.017800000000001148
166,Folio,2017-06-23 07:50,2017-06-23 08:10:00+00:00,Buy,BBL,0,1000,18.0739,18.0869,18.0674,18.05897,SL,Closed,-0.014929999999999666
165,Folio,2017-06-23 07:55,2017-06-23 08:10:00+00:00,Buy,BBL,0,1000,18.07372,18.08772,18.06672,18.05897,SL,Closed,-0.014750000000002927
164,Folio,2017-06-23 08:00,2017-06-23 08:10:00+00:00,Buy,BBL,0,1000,18.07312,18.08612,18.06662,18.05897,SL,Closed,-0.014150000000000773
163,Folio,2017-06-23 08:05,2017-06-23 08:10:00+00:00,Buy,BBL,0,1000,18.0708,18.0838,18.0643,18.05897,SL,Closed,-0.011829999999999785
162,Folio,2017-06-23 08:10,2017-06-23 08:15:00+00:00,Buy,BBL,0,1000,18.05897,18.07197,18.05247,18.04566,SL,Closed,-0.013309999999997046
161,Folio,2017-06-23 08:15,2017-06-23 08:45:00+00:00,Buy,BBL,0,1000,18.04566,18.058660000000003,18.039160000000003,18.03864,SL,Closed,-0.007020000000000692
160,Folio,2017-06-23 08:20,2017-06-23 08:25:00+00:00,Buy,BBL,0,1000,18.05011,18.06211,18.04411,18.04031,SL,Closed,-0.009799999999998477
159,Folio,2017-06-23 08:25,2017-06-23 09:40:00+00:00,Buy,RSI,30,1000,18.04031,18.053310000000003,18.033810000000003,18.06147,TP,Closed,0.02115999999999829
158,Folio,2017-06-23 08:30,2017-06-23 09:40:00+00:00,Buy,RSI,32,1000,18.0428,18.0558,18.0363,18.06147,TP,Closed,0.018670000000000186
157,Folio,2017-06-23 08:35,2017-06-23 09:40:00+00:00,Buy,STO,14,1000,18.04201,18.05601,18.03501,18.06147,TP,Closed,0.0194599999999987
156,Folio,2017-06-23 08:40,2017-06-23 09:40:00+00:00,Buy,STO,15,1000,18.04354,18.056540000000002,18.03704,18.06147,TP,Closed,0.01792999999999978
155,Folio,2017-06-23 08:45,2017-06-23 09:40:00+00:00,Buy,STO,13,1000,18.03864,18.051640000000003,18.032140000000002,18.06147,TP,Closed,0.022829999999999018
154,Folio,2017-06-23 08:50,2017-06-23 09:40:00+00:00,Buy,RSI,33,1000,18.038870000000006,18.051870000000008,18.032370000000007,18.06147,TP,Closed,0.022599999999993514
153,Folio,2017-06-23 08:55,2017-06-23 09:40:00+00:00,Buy,STO,8,1000,18.0415,18.0545,18.035,18.06147,TP,Closed,0.01997000000000071
152,Folio,2017-06-23 09:00,2017-06-23 09:40:00+00:00,Buy,STO,12,1000,18.04288,18.055880000000002,18.03638,18.06147,TP,Closed,0.018589999999999662
151,Folio,2017-06-23 09:05,2017-06-23 09:40:00+00:00,Buy,STO,12,1000,18.04012,18.053120000000003,18.033620000000003,18.06147,TP,Closed,0.021349999999998204
150,Folio,2017-06-23 09:10,2017-06-23 09:15:00+00:00,Buy,BBL,0,1000,18.05079,18.06479,18.043789999999998,18.04161,SL,Closed,-0.009180000000000632
149,Folio,2017-06-23 09:15,2017-06-23 09:40:00+00:00,Buy,STO,10,1000,18.04161,18.05461,18.03511,18.06147,TP,Closed,0.01986000000000132
148,Folio,2017-06-23 09:20,2017-06-23 09:40:00+00:00,Buy,STO,9,1000,18.04076,18.05376,18.03426,18.06147,TP,Closed,0.020710000000001116
147,Folio,2017-06-23 09:25,2017-06-23 09:40:00+00:00,Buy,STO,14,1000,18.04797,18.06097,18.04147,18.06147,TP,Closed,0.013500000000000512
146,Folio,2017-06-23 09:30,2017-06-23 09:45:00+00:00,Buy,STO,14,1000,18.04764,18.06164,18.04064,18.06346,TP,Closed,0.015819999999997947
145,Folio,2017-06-23 09:35,2017-06-23 09:45:00+00:00,Buy,STO,15,1000,18.04876,18.061760000000003,18.042260000000002,18.06346,TP,Closed,0.014699999999997715
